ID	adj.P.Val	P.Value	F	Gene.symbol	Gene.title
A_24_P307289	3.21e-01	2.95e-01	1.23	TMEM95	transmembrane protein 95
A_32_P2354	3.21e-01	2.95e-01	1.23	QPRT	quinolinate phosphoribosyltransferase
A_24_P222911	3.21e-01	2.95e-01	1.23	SRSF7	serine and arginine rich splicing factor 7
A_24_P332532	3.21e-01	2.95e-01	1.23		
A_24_P147398	3.22e-01	2.95e-01	1.23	VPS53	VPS53, GARP complex subunit
A_23_P39561	3.22e-01	2.95e-01	1.23	UBE2F	ubiquitin conjugating enzyme E2 F (putative)
A_23_P124522	3.22e-01	2.95e-01	1.23	DCAKD	dephospho-CoA kinase domain containing
A_23_P255523	3.22e-01	2.95e-01	1.23	ALKBH4	alkB homolog 4, lysine demethylase
A_23_P208900	3.22e-01	2.95e-01	1.23	SEMA6B	semaphorin 6B
A_32_P199952	3.22e-01	2.95e-01	1.23		
A_24_P453497	3.22e-01	2.95e-01	1.23	RBM20	RNA binding motif protein 20
A_23_P202307	3.22e-01	2.95e-01	1.23	INPP5A	inositol polyphosphate-5-phosphatase A
A_32_P113114	3.22e-01	2.96e-01	1.23	ZNF561	zinc finger protein 561
A_24_P590560	3.22e-01	2.96e-01	1.23	RRN3	RRN3 homolog, RNA polymerase I transcription factor
A_24_P316414	3.22e-01	2.96e-01	1.23	LOC100289058	uncharacterized LOC100289058
A_23_P143274	3.23e-01	2.96e-01	1.23	NRSN2	neurensin 2
A_24_P110291	3.23e-01	2.96e-01	1.23	LOC100129917	uncharacterized LOC100129917
A_24_P67699	3.23e-01	2.96e-01	1.23	RPL23A	ribosomal protein L23a
A_23_P339633	3.23e-01	2.96e-01	1.23	GPATCH11	G-patch domain containing 11
A_23_P201854	3.23e-01	2.96e-01	1.23	GJB3	gap junction protein beta 3
A_24_P348118	3.23e-01	2.96e-01	1.23	LGALS7B	galectin 7B
A_23_P58676	3.23e-01	2.96e-01	1.23	NPR3	natriuretic peptide receptor 3
A_23_P2446	3.23e-01	2.96e-01	1.22	TMEM5	transmembrane protein 5
A_23_P7033	3.23e-01	2.96e-01	1.22	MAGEF1	MAGE family member F1
A_24_P754803	3.23e-01	2.97e-01	1.22	RPL10	ribosomal protein L10
A_24_P204238	3.23e-01	2.97e-01	1.22		
A_23_P385427	3.24e-01	2.97e-01	1.22		
A_23_P135878	3.24e-01	2.97e-01	1.22	SPIRE1	spire type actin nucleation factor 1
A_32_P54346	3.24e-01	2.97e-01	1.22	STARD13-AS	STARD13 antisense RNA
A_32_P34970	3.24e-01	2.98e-01	1.22		
A_24_P710090	3.24e-01	2.98e-01	1.22	NEDD8	neural precursor cell expressed, developmentally down-regulated 8
A_32_P170481	3.24e-01	2.98e-01	1.22	LOC100240735	uncharacterized LOC100240735
A_23_P367618	3.24e-01	2.98e-01	1.22	ZIC1	Zic family member 1
A_23_P95292	3.24e-01	2.98e-01	1.22	ATG13	autophagy related 13
A_24_P323944	3.24e-01	2.98e-01	1.22	PHTF2	putative homeodomain transcription factor 2
A_23_P468	3.25e-01	2.98e-01	1.22	CCDC181	coiled-coil domain containing 181
A_32_P15070	3.25e-01	2.98e-01	1.22	HMGCR	3-hydroxy-3-methylglutaryl-CoA reductase
A_23_P396062	3.25e-01	2.98e-01	1.22	RAB40C	RAB40C, member RAS oncogene family
A_32_P208039	3.25e-01	2.98e-01	1.22		
A_32_P404896	3.25e-01	2.98e-01	1.22		
A_23_P353905	3.25e-01	2.98e-01	1.22	DUSP16	dual specificity phosphatase 16
A_24_P237766	3.25e-01	2.99e-01	1.22	SEC14L1	SEC14 like lipid binding 1
A_23_P153251	3.25e-01	2.99e-01	1.22	ZNF274	zinc finger protein 274
A_24_P693820	3.25e-01	2.99e-01	1.22		
A_24_P211206	3.25e-01	2.99e-01	1.22	TPM3	tropomyosin 3
A_24_P367289	3.25e-01	2.99e-01	1.22	DDR1	discoidin domain receptor tyrosine kinase 1
A_23_P400459	3.25e-01	2.99e-01	1.22	TRMT10B	tRNA methyltransferase 10B
A_23_P75741	3.25e-01	2.99e-01	1.22	UBE2L6	ubiquitin conjugating enzyme E2 L6
A_23_P422981	3.25e-01	2.99e-01	1.22	FBXO36	F-box protein 36
A_23_P380614	3.26e-01	2.99e-01	1.22	ATP9A	ATPase phospholipid transporting 9A (putative)
A_32_P85835	3.26e-01	2.99e-01	1.22	B3GLCT	beta 3-glucosyltransferase
A_24_P288448	3.26e-01	2.99e-01	1.22	RASSF2	Ras association domain family member 2
A_23_P153256	3.26e-01	2.99e-01	1.22	ZNF773	zinc finger protein 773
A_23_P60089	3.26e-01	2.99e-01	1.22	DOCK5	dedicator of cytokinesis 5
A_23_P259580	3.26e-01	2.99e-01	1.21	TAPBP	TAP binding protein (tapasin)
A_23_P206684	3.26e-01	2.99e-01	1.21	WWP2	WW domain containing E3 ubiquitin protein ligase 2
A_23_P205997	3.26e-01	3.00e-01	1.21	APH1B	aph-1 homolog B, gamma-secretase subunit
A_32_P123990	3.26e-01	3.00e-01	1.21	PDCD2	programmed cell death 2
A_23_P131825	3.26e-01	3.00e-01	1.21	TNNC2	troponin C2, fast skeletal type
A_23_P68121	3.26e-01	3.00e-01	1.21	PSD4	pleckstrin and Sec7 domain containing 4
A_23_P127446	3.27e-01	3.00e-01	1.21	DPF2	double PHD fingers 2
A_24_P259922	3.27e-01	3.00e-01	1.21	LANCL1	LanC like 1
A_24_P288612	3.27e-01	3.00e-01	1.21	DMC1	DNA meiotic recombinase 1
A_23_P258018	3.27e-01	3.00e-01	1.21	MYL5	myosin light chain 5
A_24_P12573	3.27e-01	3.01e-01	1.21	CCL26	C-C motif chemokine ligand 26
A_32_P63858	3.27e-01	3.01e-01	1.21		
A_23_P420293	3.27e-01	3.01e-01	1.21	C11orf45	chromosome 11 open reading frame 45
A_23_P62188	3.27e-01	3.01e-01	1.21	ZC4H2	zinc finger C4H2-type containing
A_23_P217643	3.27e-01	3.01e-01	1.21	F8	coagulation factor VIII
A_23_P166100	3.27e-01	3.01e-01	1.21	TMX4	thioredoxin related transmembrane protein 4
A_23_P144816	3.27e-01	3.01e-01	1.21	VDAC1	voltage dependent anion channel 1
A_24_P139761	3.28e-01	3.01e-01	1.21		
A_24_P73738	3.28e-01	3.01e-01	1.21	RPL13	ribosomal protein L13
A_23_P157465	3.28e-01	3.01e-01	1.21	UBXN8	UBX domain protein 8
A_23_P251216	3.28e-01	3.01e-01	1.21	VPS13D	vacuolar protein sorting 13 homolog D
A_23_P134925	3.28e-01	3.02e-01	1.21	BNIP3L	BCL2 interacting protein 3 like
A_24_P366749	3.28e-01	3.02e-01	1.21	ATP8B2	ATPase phospholipid transporting 8B2
A_23_P394545	3.28e-01	3.02e-01	1.21	KIAA1033	KIAA1033
A_24_P654066	3.28e-01	3.02e-01	1.21		
A_23_P431630	3.28e-01	3.02e-01	1.21	USP32	ubiquitin specific peptidase 32
A_24_P319711	3.28e-01	3.02e-01	1.21	GAD1	glutamate decarboxylase 1
A_32_P52076	3.29e-01	3.02e-01	1.21		
A_23_P212665	3.29e-01	3.02e-01	1.20	ABCC5	ATP binding cassette subfamily C member 5
A_32_P184268	3.29e-01	3.02e-01	1.20		
A_23_P3302	3.29e-01	3.02e-01	1.20	MNS1	meiosis specific nuclear structural 1
A_23_P413184	3.29e-01	3.02e-01	1.20	SREK1IP1	SREK1 interacting protein 1
A_24_P878366	3.29e-01	3.02e-01	1.20		
A_24_P320970	3.29e-01	3.02e-01	1.20	CARNMT1	carnosine N-methyltransferase 1
A_24_P242132	3.29e-01	3.03e-01	1.20	NRBP2	nuclear receptor binding protein 2
A_23_P134058	3.29e-01	3.03e-01	1.20	GFOD1	glucose-fructose oxidoreductase domain containing 1
A_24_P48587	3.29e-01	3.03e-01	1.20	PSENEN	presenilin enhancer gamma-secretase subunit
A_23_P98571	3.29e-01	3.03e-01	1.20	PPP1R32	protein phosphatase 1 regulatory subunit 32
A_24_P396231	3.29e-01	3.03e-01	1.20	LAMP2	lysosomal associated membrane protein 2
A_32_P172114	3.29e-01	3.03e-01	1.20		
A_23_P369758	3.29e-01	3.03e-01	1.20		
A_23_P130107	3.29e-01	3.03e-01	1.20	ZZEF1	zinc finger ZZ-type and EF-hand domain containing 1
A_24_P402898	3.30e-01	3.03e-01	1.20	OTUD4	OTU deubiquitinase 4
A_24_P298894	3.30e-01	3.03e-01	1.20		
A_24_P36745	3.30e-01	3.03e-01	1.20	CXorf38	chromosome X open reading frame 38
A_24_P145134	3.30e-01	3.03e-01	1.20	OSMR	oncostatin M receptor
A_23_P119857	3.30e-01	3.03e-01	1.20	TTC32	tetratricopeptide repeat domain 32
A_23_P112666	3.30e-01	3.03e-01	1.20	FOXE3	forkhead box E3
A_24_P251962	3.30e-01	3.03e-01	1.20	PCDHB2	protocadherin beta 2
A_23_P402804	3.30e-01	3.04e-01	1.20	NKX6-3	NK6 homeobox 3
A_32_P155826	3.30e-01	3.04e-01	1.20	USP27X-AS1	USP27X antisense RNA 1 (head to head)
A_32_P201620	3.30e-01	3.04e-01	1.20		
A_23_P206396	3.30e-01	3.04e-01	1.20	CKLF	chemokine like factor
A_23_P171107	3.30e-01	3.04e-01	1.20	CCNB3	cyclin B3
A_32_P703	3.30e-01	3.04e-01	1.20	LOC646626	uncharacterized LOC646626
A_23_P93109	3.30e-01	3.04e-01	1.20	KIF25-AS1	KIF25 antisense RNA 1
A_24_P302833	3.30e-01	3.04e-01	1.20	APPL1	adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1
A_23_P324994	3.31e-01	3.04e-01	1.20	KLHL7	kelch like family member 7
A_23_P418083	3.31e-01	3.04e-01	1.20	LCA5	LCA5, lebercilin
A_23_P410159	3.31e-01	3.05e-01	1.20	PAQR7	progestin and adipoQ receptor family member 7
A_24_P175612	3.31e-01	3.05e-01	1.20	SFXN2	sideroflexin 2
A_23_P88947	3.31e-01	3.05e-01	1.20	LMF1	lipase maturation factor 1
A_24_P210343	3.31e-01	3.05e-01	1.20	M6PR	mannose-6-phosphate receptor, cation dependent
A_32_P23989	3.31e-01	3.05e-01	1.20	TSC22D1-AS1	TSC22D1 antisense RNA 1
A_23_P157593	3.31e-01	3.05e-01	1.20	CHRNA6	cholinergic receptor nicotinic alpha 6 subunit
A_24_P235520	3.31e-01	3.05e-01	1.20	FAM27E3	family with sequence similarity 27 member E3
A_32_P55462	3.31e-01	3.05e-01	1.20	ZFR2	zinc finger RNA binding protein 2
A_32_P57213	3.31e-01	3.05e-01	1.20		
A_24_P242820	3.31e-01	3.05e-01	1.20	TSN	translin
A_24_P584992	3.31e-01	3.05e-01	1.20		
A_24_P230563	3.32e-01	3.05e-01	1.20	IL2RA	interleukin 2 receptor subunit alpha
A_24_P252364	3.32e-01	3.05e-01	1.20	NRCAM	neuronal cell adhesion molecule
A_23_P142708	3.32e-01	3.05e-01	1.19	LMAN2L	lectin, mannose binding 2 like
A_23_P76731	3.32e-01	3.06e-01	1.19	MOK	MOK protein kinase
A_24_P846755	3.32e-01	3.06e-01	1.19		
A_23_P326009	3.32e-01	3.06e-01	1.19	ZNF471	zinc finger protein 471
A_32_P126832	3.32e-01	3.06e-01	1.19		
A_23_P108265	3.32e-01	3.06e-01	1.19	OR7C2	olfactory receptor family 7 subfamily C member 2
A_24_P53282	3.32e-01	3.06e-01	1.19	CPD	carboxypeptidase D
A_24_P470079	3.33e-01	3.06e-01	1.19	ZNF440	zinc finger protein 440
A_23_P93591	3.33e-01	3.06e-01	1.19	GJA1	gap junction protein alpha 1
A_23_P169197	3.33e-01	3.06e-01	1.19	HSDL2	hydroxysteroid dehydrogenase like 2
A_24_P164854	3.33e-01	3.06e-01	1.19	MAVS	mitochondrial antiviral signaling protein
A_24_P45728	3.33e-01	3.06e-01	1.19	CGN	cingulin
A_23_P109881	3.33e-01	3.07e-01	1.19	ITIH4	inter-alpha-trypsin inhibitor heavy chain family member 4
A_23_P85585	3.33e-01	3.07e-01	1.19	TINAGL1	tubulointerstitial nephritis antigen like 1
A_23_P435183	3.33e-01	3.07e-01	1.19	LRRFIP1	LRR binding FLII interacting protein 1
A_23_P107587	3.34e-01	3.07e-01	1.19	NPC1	NPC intracellular cholesterol transporter 1
A_23_P65427	3.34e-01	3.07e-01	1.19	PSME2	proteasome activator subunit 2
A_23_P211493	3.34e-01	3.07e-01	1.19	TMPRSS6	transmembrane protease, serine 6
A_32_P213948	3.34e-01	3.08e-01	1.19		
A_24_P134195	3.34e-01	3.08e-01	1.19	MYADM	myeloid associated differentiation marker
A_32_P210106	3.34e-01	3.08e-01	1.19		
A_24_P243278	3.34e-01	3.08e-01	1.19	DAP	death associated protein
A_23_P156431	3.34e-01	3.08e-01	1.19	MAN1A1	mannosidase alpha class 1A member 1
A_23_P166536	3.35e-01	3.08e-01	1.19		
A_23_P318604	3.35e-01	3.09e-01	1.18	CYHR1	cysteine and histidine rich 1
A_23_P338952	3.35e-01	3.09e-01	1.18	S100PBP	S100P binding protein
A_23_P163955	3.35e-01	3.09e-01	1.18	PEMT	phosphatidylethanolamine N-methyltransferase
A_32_P124266	3.36e-01	3.09e-01	1.18		
A_32_P108722	3.36e-01	3.09e-01	1.18		
A_23_P154379	3.36e-01	3.09e-01	1.18	NAT8	N-acetyltransferase 8 (putative)
A_24_P8140	3.36e-01	3.09e-01	1.18		
A_23_P429977	3.36e-01	3.09e-01	1.18	KCNQ1	potassium voltage-gated channel subfamily Q member 1
A_24_P306034	3.36e-01	3.09e-01	1.18	ANKDD1A	ankyrin repeat and death domain containing 1A
A_23_P55400	3.36e-01	3.10e-01	1.18	KRT36	keratin 36
A_23_P70127	3.36e-01	3.10e-01	1.18	TMED9	transmembrane p24 trafficking protein 9
A_24_P152743	3.36e-01	3.10e-01	1.18		
A_23_P390343	3.36e-01	3.10e-01	1.18	DHX40	DEAH-box helicase 40
A_32_P70361	3.36e-01	3.10e-01	1.18	KIF9-AS1	KIF9 antisense RNA 1
A_23_P382043	3.37e-01	3.10e-01	1.18	NT5DC1	5'-nucleotidase domain containing 1
A_32_P189974	3.37e-01	3.10e-01	1.18		
A_24_P305764	3.37e-01	3.10e-01	1.18	SMS	spermine synthase
A_24_P102151	3.37e-01	3.10e-01	1.18	SNRK	SNF related kinase
A_32_P127350	3.37e-01	3.10e-01	1.18	LINC00461	long intergenic non-protein coding RNA 461
A_24_P295330	3.37e-01	3.11e-01	1.18	TSTD2	thiosulfate sulfurtransferase like domain containing 2
A_32_P31300	3.37e-01	3.11e-01	1.18		
A_32_P480177	3.37e-01	3.11e-01	1.18	TNN	tenascin N
A_23_P149099	3.37e-01	3.11e-01	1.18	DDOST	dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit
A_23_P420269	3.37e-01	3.11e-01	1.18	INTS2	integrator complex subunit 2
A_23_P92230	3.37e-01	3.11e-01	1.18	TSC22D2	TSC22 domain family member 2
A_24_P912439	3.37e-01	3.11e-01	1.18	AKNA	AT-hook transcription factor
A_23_P390209	3.38e-01	3.11e-01	1.18		
A_23_P88163	3.38e-01	3.11e-01	1.18	ATG2B	autophagy related 2B
A_23_P4286	3.38e-01	3.11e-01	1.18	XAF1	XIAP associated factor 1
A_24_P224526	3.38e-01	3.11e-01	1.18	C17orf75	chromosome 17 open reading frame 75
A_24_P94651	3.38e-01	3.11e-01	1.18	ARIH2	ariadne RBR E3 ubiquitin protein ligase 2
A_23_P167711	3.38e-01	3.12e-01	1.17	MFAP3	microfibrillar associated protein 3
A_24_P124973	3.38e-01	3.12e-01	1.17	NSMCE3	NSE3 homolog, SMC5-SMC6 complex component
A_24_P161393	3.38e-01	3.12e-01	1.17		
A_23_P56170	3.38e-01	3.12e-01	1.17	MED16	mediator complex subunit 16
A_23_P127840	3.39e-01	3.12e-01	1.17	ZNF214	zinc finger protein 214
A_23_P48910	3.39e-01	3.12e-01	1.17	STOML1	stomatin like 1
A_32_P134427	3.39e-01	3.12e-01	1.17	LOC105377134	uncharacterized LOC105377134
A_32_P202798	3.39e-01	3.12e-01	1.17	ZNF595	zinc finger protein 595
A_24_P377124	3.39e-01	3.12e-01	1.17	THPO	thrombopoietin
A_23_P169738	3.39e-01	3.12e-01	1.17	SOX7	SRY-box 7
A_32_P12021	3.39e-01	3.13e-01	1.17		
A_23_P74229	3.39e-01	3.13e-01	1.17	STK40	serine/threonine kinase 40
A_24_P12181	3.39e-01	3.13e-01	1.17	UBTD2	ubiquitin domain containing 2
A_23_P137705	3.39e-01	3.13e-01	1.17	TBX19	T-box 19
A_24_P42014	3.39e-01	3.13e-01	1.17		
A_23_P128174	3.40e-01	3.13e-01	1.17	RAB3IP	RAB3A interacting protein
A_24_P119165	3.40e-01	3.13e-01	1.17		
A_32_P184509	3.40e-01	3.13e-01	1.17		
A_32_P145302	3.40e-01	3.13e-01	1.17		
A_32_P159073	3.40e-01	3.14e-01	1.17		
A_32_P101352	3.40e-01	3.14e-01	1.17	CXorf65	chromosome X open reading frame 65
A_32_P875758	3.40e-01	3.14e-01	1.17	ZNF124	zinc finger protein 124
A_23_P252155	3.41e-01	3.14e-01	1.17	STRBP	spermatid perinuclear RNA binding protein
A_23_P355993	3.41e-01	3.14e-01	1.17	ZNF614	zinc finger protein 614
A_23_P93442	3.41e-01	3.14e-01	1.17	SASH1	SAM and SH3 domain containing 1
A_23_P493	3.41e-01	3.14e-01	1.16	B3GALT2	beta-1,3-galactosyltransferase 2
A_32_P220750	3.41e-01	3.15e-01	1.16	PLGLB1	plasminogen-like B1
A_24_P934800	3.41e-01	3.15e-01	1.16	ERI2	ERI1 exoribonuclease family member 2
A_23_P116187	3.41e-01	3.15e-01	1.16	BCO2	beta-carotene oxygenase 2
A_23_P35564	3.41e-01	3.15e-01	1.16	SEC31B	SEC31 homolog B, COPII coat complex component
A_23_P209694	3.41e-01	3.15e-01	1.16	PAPOLG	poly(A) polymerase gamma
A_32_P86028	3.41e-01	3.15e-01	1.16	RPS13	ribosomal protein S13
A_32_P32653	3.41e-01	3.15e-01	1.16	SENP5	SUMO1/sentrin specific peptidase 5
A_24_P117323	3.42e-01	3.15e-01	1.16	KLHL22	kelch like family member 22
A_32_P62008	3.42e-01	3.15e-01	1.16	RPL10A	ribosomal protein L10a
A_24_P914095	3.42e-01	3.16e-01	1.16		
A_32_P115358	3.42e-01	3.16e-01	1.16	MPPE1	metallophosphoesterase 1
A_32_P26969	3.43e-01	3.16e-01	1.16	ERICH1	glutamate rich 1
A_24_P216505	3.43e-01	3.16e-01	1.16		
A_23_P38206	3.43e-01	3.17e-01	1.16	NAA38	N(alpha)-acetyltransferase 38, NatC auxiliary subunit
A_24_P205045	3.43e-01	3.17e-01	1.16	ERC2	ELKS/RAB6-interacting/CAST family member 2
A_24_P384588	3.44e-01	3.17e-01	1.16	GOLGA8F	golgin A8 family member F
A_23_P165989	3.44e-01	3.17e-01	1.16	NEURL2	neuralized E3 ubiquitin protein ligase 2
A_24_P298224	3.44e-01	3.17e-01	1.16	NCKAP5	NCK associated protein 5
A_23_P111843	3.44e-01	3.17e-01	1.16	ZNHIT1	zinc finger HIT-type containing 1
A_23_P201636	3.44e-01	3.17e-01	1.16	LAMC2	laminin subunit gamma 2
A_24_P205036	3.44e-01	3.18e-01	1.15	ZNF676	zinc finger protein 676
A_32_P147297	3.44e-01	3.18e-01	1.15		
A_24_P59667	3.44e-01	3.18e-01	1.15	JAK3	Janus kinase 3
A_24_P794447	3.44e-01	3.18e-01	1.15	MIR100HG	mir-100-let-7a-2 cluster host gene
A_24_P283395	3.44e-01	3.18e-01	1.15	ADCK2	aarF domain containing kinase 2
A_32_P164225	3.44e-01	3.18e-01	1.15		
A_24_P778836	3.44e-01	3.18e-01	1.15	RSL1D1	ribosomal L1 domain containing 1
A_23_P348636	3.45e-01	3.19e-01	1.15	FOXJ1	forkhead box J1
A_23_P415706	3.45e-01	3.19e-01	1.15	ADGRD1	adhesion G protein-coupled receptor D1
A_23_P118122	3.45e-01	3.19e-01	1.15	RGS11	regulator of G-protein signaling 11
A_32_P234691	3.45e-01	3.19e-01	1.15	ZNF818P	zinc finger protein 818, pseudogene
A_23_P141447	3.45e-01	3.19e-01	1.15	RDM1	RAD52 motif containing 1
A_23_P434421	3.45e-01	3.19e-01	1.15	CCNY	cyclin Y
A_24_P397498	3.45e-01	3.19e-01	1.15	TPMT	thiopurine S-methyltransferase
A_23_P395172	3.45e-01	3.19e-01	1.15	ABHD2	abhydrolase domain containing 2
A_24_P292253	3.46e-01	3.19e-01	1.15	ITIH5	inter-alpha-trypsin inhibitor heavy chain family member 5
A_23_P9135	3.46e-01	3.19e-01	1.15	CNTNAP3	contactin associated protein-like 3
A_32_P158302	3.46e-01	3.20e-01	1.15	LINC00998	long intergenic non-protein coding RNA 998
A_32_P122373	3.46e-01	3.20e-01	1.15	MST1P2	macrophage stimulating 1 pseudogene 2
A_23_P433990	3.47e-01	3.20e-01	1.15	SPG7	SPG7, paraplegin matrix AAA peptidase subunit
A_23_P62999	3.47e-01	3.20e-01	1.15	EXTL1	exostosin like glycosyltransferase 1
A_24_P92823	3.47e-01	3.20e-01	1.15		
A_32_P216507	3.47e-01	3.21e-01	1.15		
A_23_P427075	3.47e-01	3.21e-01	1.14	CTNS	cystinosin, lysosomal cystine transporter
A_32_P5673	3.47e-01	3.21e-01	1.14	FABP3	fatty acid binding protein 3
A_24_P93309	3.47e-01	3.21e-01	1.14	CDNF	cerebral dopamine neurotrophic factor
A_24_P336728	3.48e-01	3.21e-01	1.14	LPGAT1	lysophosphatidylglycerol acyltransferase 1
A_24_P367169	3.48e-01	3.21e-01	1.14		
A_24_P375405	3.48e-01	3.22e-01	1.14		
A_24_P130962	3.48e-01	3.22e-01	1.14	TOR3A	torsin family 3 member A
A_23_P78037	3.48e-01	3.22e-01	1.14	CCL7	C-C motif chemokine ligand 7
A_23_P2601	3.48e-01	3.22e-01	1.14	HSP90B1	heat shock protein 90 beta family member 1
A_24_P273284	3.48e-01	3.22e-01	1.14		
A_24_P759241	3.48e-01	3.22e-01	1.14		
A_23_P215614	3.49e-01	3.22e-01	1.14	VPS50	VPS50, EARP/GARPII complex subunit
A_32_P18617	3.49e-01	3.22e-01	1.14		
A_24_P40795	3.49e-01	3.22e-01	1.14		
A_32_P19460	3.49e-01	3.23e-01	1.14		
A_24_P305467	3.49e-01	3.23e-01	1.14	GATAD2A	GATA zinc finger domain containing 2A
A_32_P29632	3.50e-01	3.23e-01	1.14	CXADR	coxsackie virus and adenovirus receptor
A_23_P69784	3.50e-01	3.23e-01	1.14	THAP9	THAP domain containing 9
A_23_P208416	3.50e-01	3.23e-01	1.14	SLC35E1	solute carrier family 35 member E1
A_23_P215790	3.50e-01	3.23e-01	1.14	EGFR	epidermal growth factor receptor
A_23_P84106	3.50e-01	3.23e-01	1.14	IL1RAPL1	interleukin 1 receptor accessory protein like 1
A_23_P97810	3.50e-01	3.24e-01	1.14	PARG	poly(ADP-ribose) glycohydrolase
A_24_P128880	3.50e-01	3.24e-01	1.14	TBL1XR1	transducin (beta)-like 1 X-linked receptor 1
A_23_P19479	3.50e-01	3.24e-01	1.14	STK19	serine/threonine kinase 19
A_24_P117803	3.50e-01	3.24e-01	1.14		
A_24_P181101	3.50e-01	3.24e-01	1.14	TMEM135	transmembrane protein 135
A_24_P917783	3.51e-01	3.24e-01	1.13	RUNX1	runt related transcription factor 1
A_32_P161913	3.51e-01	3.24e-01	1.13	TMEM240	transmembrane protein 240
A_23_P252825	3.51e-01	3.24e-01	1.13	SCAP	SREBF chaperone
A_32_P10432	3.51e-01	3.24e-01	1.13		
A_24_P625683	3.51e-01	3.24e-01	1.13		
A_23_P418413	3.51e-01	3.25e-01	1.13	OXSR1	oxidative stress responsive 1
A_24_P240487	3.51e-01	3.25e-01	1.13	PLG	plasminogen
A_24_P710730	3.52e-01	3.25e-01	1.13	SMA4	glucuronidase beta pseudogene
A_32_P220161	3.52e-01	3.25e-01	1.13		
A_23_P209176	3.52e-01	3.25e-01	1.13		
A_23_P70746	3.52e-01	3.25e-01	1.13	AHI1	Abelson helper integration site 1
A_32_P68055	3.52e-01	3.25e-01	1.13		
A_23_P51936	3.52e-01	3.25e-01	1.13	TNFRSF9	TNF receptor superfamily member 9
A_32_P72477	3.52e-01	3.25e-01	1.13		
A_32_P179590	3.52e-01	3.26e-01	1.13	PHC3	polyhomeotic homolog 3
A_23_P1552	3.52e-01	3.26e-01	1.13	CTSC	cathepsin C
A_24_P312417	3.52e-01	3.26e-01	1.13	ZBTB26	zinc finger and BTB domain containing 26
A_23_P354170	3.53e-01	3.26e-01	1.13	PIGX	phosphatidylinositol glycan anchor biosynthesis class X
A_23_P157196	3.53e-01	3.26e-01	1.13	RPS2P32	ribosomal protein S2 pseudogene 32
A_24_P854758	3.53e-01	3.26e-01	1.13		
A_23_P53630	3.53e-01	3.26e-01	1.13	RNF10	ring finger protein 10
A_32_P142363	3.53e-01	3.26e-01	1.13		
A_23_P91283	3.53e-01	3.27e-01	1.13	CASS4	Cas scaffolding protein family member 4
A_23_P144337	3.53e-01	3.27e-01	1.13	NOCT	nocturnin
A_23_P97283	3.53e-01	3.27e-01	1.13	PAQR6	progestin and adipoQ receptor family member 6
A_24_P304154	3.53e-01	3.27e-01	1.13	AMPD3	adenosine monophosphate deaminase 3
A_24_P321369	3.53e-01	3.27e-01	1.13	SRPRA	SRP receptor alpha subunit
A_24_P84048	3.53e-01	3.27e-01	1.13		
A_23_P54728	3.54e-01	3.27e-01	1.13	FAM173A	family with sequence similarity 173 member A
A_24_P237328	3.54e-01	3.27e-01	1.13	MCAT	malonyl-CoA-acyl carrier protein transacylase
A_24_P255005	3.54e-01	3.27e-01	1.12		
A_32_P233749	3.54e-01	3.27e-01	1.12		
A_32_P31832	3.54e-01	3.27e-01	1.12		
A_24_P889980	3.54e-01	3.27e-01	1.12		
A_23_P254601	3.54e-01	3.27e-01	1.12	ARF5	ADP ribosylation factor 5
A_23_P158449	3.54e-01	3.27e-01	1.12	SLC37A3	solute carrier family 37 member 3
A_32_P97489	3.54e-01	3.28e-01	1.12	YWHAZ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
A_24_P637257	3.54e-01	3.28e-01	1.12	LINC01420	long intergenic non-protein coding RNA 1420
A_32_P24762	3.54e-01	3.28e-01	1.12		
A_32_P396186	3.54e-01	3.28e-01	1.12	TRIM66	tripartite motif containing 66
A_24_P216765	3.54e-01	3.28e-01	1.12	TOMM20	translocase of outer mitochondrial membrane 20
A_23_P415532	3.54e-01	3.28e-01	1.12		
A_24_P142983	3.55e-01	3.28e-01	1.12		
A_23_P331560	3.55e-01	3.28e-01	1.12	SLC26A4	solute carrier family 26 member 4
A_23_P7056	3.55e-01	3.28e-01	1.12	SDAD1	SDA1 domain containing 1
A_24_P261169	3.55e-01	3.28e-01	1.12	SEMA4D	semaphorin 4D
A_23_P132027	3.55e-01	3.28e-01	1.12	SPAG4	sperm associated antigen 4
A_24_P252155	3.55e-01	3.29e-01	1.12	ADGRF1	adhesion G protein-coupled receptor F1
A_23_P502376	3.55e-01	3.29e-01	1.12	PHF2	PHD finger protein 2
A_23_P139192	3.55e-01	3.29e-01	1.12	GNG3	G protein subunit gamma 3
A_23_P124252	3.56e-01	3.29e-01	1.12	CAMK1D	calcium/calmodulin dependent protein kinase ID
A_23_P114466	3.56e-01	3.29e-01	1.12	TBL1Y	transducin (beta)-like 1, Y-linked
A_23_P153571	3.56e-01	3.29e-01	1.12	IGFL2	IGF like family member 2
A_23_P119141	3.56e-01	3.29e-01	1.12	KEAP1	kelch like ECH associated protein 1
A_23_P390726	3.56e-01	3.29e-01	1.12	TTC23L	tetratricopeptide repeat domain 23 like
A_23_P85969	3.56e-01	3.30e-01	1.12	ZNF326	zinc finger protein 326
