ID	adj.P.Val	P.Value	F	Gene.symbol	Gene.title
1562862_at	9.53e-01	9.20e-01	8.36e-02		
233791_at	9.53e-01	9.20e-01	8.35e-02		
214320_x_at	9.53e-01	9.20e-01	8.35e-02	CYP2A6	cytochrome P450 family 2 subfamily A member 6
1560560_at	9.53e-01	9.20e-01	8.35e-02	LOC101927143	uncharacterized LOC101927143
AFFX-PheX-3_at	9.53e-01	9.20e-01	8.34e-02		
218588_s_at	9.53e-01	9.20e-01	8.34e-02	FAM114A2	family with sequence similarity 114 member A2
218707_at	9.53e-01	9.20e-01	8.33e-02	ZNF444	zinc finger protein 444
200602_at	9.53e-01	9.20e-01	8.33e-02	APP	amyloid beta precursor protein
213395_at	9.53e-01	9.20e-01	8.33e-02	MLC1	megalencephalic leukoencephalopathy with subcortical cysts 1
231014_at	9.53e-01	9.20e-01	8.32e-02	TRIM50	tripartite motif containing 50
209650_s_at	9.53e-01	9.20e-01	8.32e-02	TBC1D22A	TBC1 domain family member 22A
220862_s_at	9.53e-01	9.20e-01	8.32e-02		
1567623_at	9.53e-01	9.20e-01	8.32e-02	ABLIM2	actin binding LIM protein family member 2
204685_s_at	9.53e-01	9.20e-01	8.31e-02	ATP2B2	ATPase plasma membrane Ca2+ transporting 2
1564794_at	9.53e-01	9.20e-01	8.31e-02		
230954_at	9.53e-01	9.20e-01	8.31e-02	NOL4L	nucleolar protein 4 like
231348_s_at	9.53e-01	9.20e-01	8.30e-02	LMO3	LIM domain only 3
1563853_at	9.53e-01	9.21e-01	8.30e-02	LOC283045	uncharacterized LOC283045
238205_at	9.53e-01	9.21e-01	8.30e-02	DCAF12L1	DDB1 and CUL4 associated factor 12 like 1
209839_at	9.53e-01	9.21e-01	8.30e-02	DNM3	dynamin 3
1554131_at	9.53e-01	9.21e-01	8.30e-02	CCSER2	coiled-coil serine rich protein 2
1562860_at	9.53e-01	9.21e-01	8.29e-02	LOC101928271	uncharacterized LOC101928271
225828_at	9.53e-01	9.21e-01	8.28e-02	DAGLB	diacylglycerol lipase beta
1557798_at	9.53e-01	9.21e-01	8.28e-02	CNPY2	canopy FGF signaling regulator 2
204524_at	9.53e-01	9.21e-01	8.27e-02	LOC101060747///PDPK1	3-phosphoinositide-dependent protein kinase 1-like///3-phosphoinositide dependent protein kinase 1
233298_at	9.54e-01	9.21e-01	8.24e-02	CCDC169	coiled-coil domain containing 169
215259_s_at	9.54e-01	9.21e-01	8.23e-02	CADM4	cell adhesion molecule 4
1555716_a_at	9.54e-01	9.21e-01	8.22e-02	CXADR	coxsackie virus and adenovirus receptor
240178_at	9.54e-01	9.21e-01	8.21e-02		
35626_at	9.54e-01	9.21e-01	8.21e-02	SGSH	N-sulfoglucosamine sulfohydrolase
230236_at	9.54e-01	9.21e-01	8.21e-02	TDRG1	testis development related 1 (non-protein coding)
1561061_at	9.54e-01	9.21e-01	8.21e-02	LOC729506	uncharacterized LOC729506
1559336_at	9.54e-01	9.21e-01	8.20e-02	LOC101928505	uncharacterized LOC101928505
205408_at	9.54e-01	9.22e-01	8.19e-02	MLLT10	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10
219697_at	9.54e-01	9.22e-01	8.18e-02	HS3ST2	heparan sulfate-glucosamine 3-sulfotransferase 2
204142_at	9.54e-01	9.22e-01	8.18e-02	ENOSF1	enolase superfamily member 1
220999_s_at	9.54e-01	9.22e-01	8.17e-02	CYFIP2	cytoplasmic FMR1 interacting protein 2
244668_at	9.54e-01	9.22e-01	8.17e-02	LOC100505902	uncharacterized LOC100505902
200623_s_at	9.54e-01	9.22e-01	8.17e-02	CALM3///CALM2///CALM1	calmodulin 3///calmodulin 2///calmodulin 1
233531_at	9.54e-01	9.22e-01	8.17e-02	SLC46A1	solute carrier family 46 member 1
222390_at	9.54e-01	9.22e-01	8.16e-02	WAC	WW domain containing adaptor with coiled-coil
234734_s_at	9.54e-01	9.22e-01	8.16e-02	TNRC6A	trinucleotide repeat containing 6A
244644_at	9.54e-01	9.22e-01	8.15e-02	FAM9C	family with sequence similarity 9 member C
1566987_s_at	9.54e-01	9.22e-01	8.15e-02	LINC00674	long intergenic non-protein coding RNA 674
206044_s_at	9.54e-01	9.22e-01	8.15e-02	KIAA1549///BRAF	KIAA1549///B-Raf proto-oncogene, serine/threonine kinase
220044_x_at	9.54e-01	9.22e-01	8.15e-02	LUC7L3	LUC7 like 3 pre-mRNA splicing factor
228853_at	9.54e-01	9.22e-01	8.14e-02	STYX	serine/threonine/tyrosine interacting protein
210456_at	9.54e-01	9.22e-01	8.14e-02	PCYT1B	phosphate cytidylyltransferase 1, choline, beta
203292_s_at	9.54e-01	9.22e-01	8.14e-02	VPS11	VPS11, CORVET/HOPS core subunit
244476_at	9.54e-01	9.22e-01	8.14e-02		
226048_at	9.54e-01	9.22e-01	8.13e-02	MAPK8	mitogen-activated protein kinase 8
233719_s_at	9.54e-01	9.22e-01	8.13e-02	TASP1	taspase 1
223653_x_at	9.54e-01	9.22e-01	8.13e-02	CELF4	CUGBP, Elav-like family member 4
211865_s_at	9.54e-01	9.22e-01	8.12e-02	FZR1	fizzy/cell division cycle 20 related 1
1557518_a_at	9.54e-01	9.22e-01	8.12e-02		
1563325_at	9.54e-01	9.22e-01	8.12e-02		
208377_s_at	9.54e-01	9.22e-01	8.12e-02	CACNA1F	calcium voltage-gated channel subunit alpha1 F
207928_s_at	9.54e-01	9.22e-01	8.11e-02	GLRA3	glycine receptor alpha 3
1565859_at	9.54e-01	9.22e-01	8.11e-02	SNORA71A	small nucleolar RNA, H/ACA box 71A
217055_x_at	9.54e-01	9.22e-01	8.10e-02	SLC1A2	solute carrier family 1 member 2
1554662_at	9.55e-01	9.22e-01	8.09e-02	C17orf47	chromosome 17 open reading frame 47
221063_x_at	9.55e-01	9.23e-01	8.08e-02	RNF123	ring finger protein 123
221423_s_at	9.55e-01	9.23e-01	8.08e-02	YIPF5	Yip1 domain family member 5
214717_at	9.55e-01	9.23e-01	8.08e-02	PKI55	DKFZp434H1419
220286_at	9.55e-01	9.23e-01	8.07e-02	MTMR10	myotubularin related protein 10
208428_at	9.55e-01	9.23e-01	8.07e-02	TAP2	transporter 2, ATP binding cassette subfamily B member
222000_at	9.55e-01	9.23e-01	8.06e-02	C1orf174	chromosome 1 open reading frame 174
222774_s_at	9.55e-01	9.23e-01	8.06e-02	NETO2	neuropilin and tolloid like 2
211446_at	9.55e-01	9.23e-01	8.05e-02	RGSL1	regulator of G-protein signaling like 1
1552487_a_at	9.55e-01	9.23e-01	8.04e-02	BNC1	basonuclin 1
240192_at	9.55e-01	9.23e-01	8.04e-02	GATA3-AS1	GATA3 antisense RNA 1
230141_at	9.55e-01	9.23e-01	8.04e-02	ARID4A	AT-rich interaction domain 4A
209783_at	9.55e-01	9.23e-01	8.04e-02	DBP	D-box binding PAR bZIP transcription factor
221293_s_at	9.55e-01	9.23e-01	8.04e-02	DEF6	DEF6, guanine nucleotide exchange factor
204999_s_at	9.55e-01	9.23e-01	8.03e-02	ATF5	activating transcription factor 5
240778_at	9.55e-01	9.23e-01	8.02e-02	GINS4	GINS complex subunit 4
233667_at	9.55e-01	9.23e-01	8.00e-02		
224092_at	9.55e-01	9.23e-01	8.00e-02	BARHL1	BarH like homeobox 1
230377_s_at	9.55e-01	9.23e-01	8.00e-02	TBC1D2B	TBC1 domain family member 2B
216698_x_at	9.55e-01	9.23e-01	7.99e-02	OR7E12P	olfactory receptor family 7 subfamily E member 12 pseudogene
206926_s_at	9.55e-01	9.23e-01	7.99e-02	IL11	interleukin 11
227859_at	9.55e-01	9.23e-01	7.98e-02	DNAJC27	DnaJ heat shock protein family (Hsp40) member C27
1557252_at	9.55e-01	9.23e-01	7.98e-02		
234652_at	9.55e-01	9.24e-01	7.97e-02	LOC105376944	uncharacterized LOC105376944
1554021_a_at	9.55e-01	9.24e-01	7.97e-02	ZNF12	zinc finger protein 12
203286_at	9.55e-01	9.24e-01	7.97e-02	RNF44	ring finger protein 44
225812_at	9.55e-01	9.24e-01	7.97e-02	FAM229B	family with sequence similarity 229 member B
229748_x_at	9.55e-01	9.24e-01	7.97e-02	LOC100233156///TEKT4P2///MAFIP	tektin 4 pseudogene///tektin 4 pseudogene 2///MAFF interacting protein (pseudogene)
225145_at	9.55e-01	9.24e-01	7.97e-02	NCOA5	nuclear receptor coactivator 5
242382_at	9.55e-01	9.24e-01	7.96e-02	LOC100506207	uncharacterized LOC100506207
233305_at	9.55e-01	9.24e-01	7.96e-02	NECAB1	N-terminal EF-hand calcium binding protein 1
214630_at	9.55e-01	9.24e-01	7.96e-02	CYP11B2	cytochrome P450 family 11 subfamily B member 2
207963_at	9.55e-01	9.24e-01	7.96e-02	KIF25-AS1	KIF25 antisense RNA 1
203803_at	9.55e-01	9.24e-01	7.95e-02	PCYOX1	prenylcysteine oxidase 1
201085_s_at	9.55e-01	9.24e-01	7.95e-02	SON	SON DNA binding protein
215610_at	9.55e-01	9.24e-01	7.95e-02		
1556622_s_at	9.55e-01	9.24e-01	7.95e-02		
219608_s_at	9.55e-01	9.24e-01	7.95e-02	FBXO38	F-box protein 38
1553765_a_at	9.55e-01	9.24e-01	7.95e-02	KLHL32	kelch like family member 32
239502_at	9.55e-01	9.24e-01	7.94e-02		
220367_s_at	9.55e-01	9.24e-01	7.93e-02	SAP130	Sin3A associated protein 130
1556479_at	9.55e-01	9.24e-01	7.93e-02		
1560025_at	9.55e-01	9.24e-01	7.92e-02		
220029_at	9.55e-01	9.24e-01	7.92e-02	ELOVL2	ELOVL fatty acid elongase 2
1562512_at	9.55e-01	9.24e-01	7.92e-02	SMPDL3A	sphingomyelin phosphodiesterase acid like 3A
224696_s_at	9.55e-01	9.24e-01	7.92e-02	DCAF5	DDB1 and CUL4 associated factor 5
205915_x_at	9.55e-01	9.24e-01	7.91e-02	GRIN1	glutamate ionotropic receptor NMDA type subunit 1
1566671_a_at	9.55e-01	9.24e-01	7.90e-02	PDXK	pyridoxal (pyridoxine, vitamin B6) kinase
208545_x_at	9.56e-01	9.24e-01	7.90e-02	TAF4	TATA-box binding protein associated factor 4
215441_at	9.56e-01	9.24e-01	7.88e-02		
1562516_at	9.56e-01	9.24e-01	7.87e-02	WDR60	WD repeat domain 60
218521_s_at	9.56e-01	9.25e-01	7.86e-02	UBE2W	ubiquitin conjugating enzyme E2 W (putative)
230935_at	9.56e-01	9.25e-01	7.85e-02	HAGLROS	HAGLR opposite strand (non-protein coding)
1567023_at	9.56e-01	9.25e-01	7.84e-02	OR5AK4P	olfactory receptor family 5 subfamily AK member 4 pseudogene
204854_at	9.56e-01	9.25e-01	7.84e-02	P3H3	prolyl 3-hydroxylase 3
202881_x_at	9.56e-01	9.25e-01	7.83e-02	NOL7	nucleolar protein 7
244149_at	9.56e-01	9.25e-01	7.82e-02	MYL9	myosin light chain 9
1562398_at	9.56e-01	9.25e-01	7.82e-02		
206827_s_at	9.56e-01	9.25e-01	7.81e-02	TRPV6	transient receptor potential cation channel subfamily V member 6
220347_at	9.56e-01	9.25e-01	7.81e-02	SMG6	SMG6, nonsense mediated mRNA decay factor
207108_s_at	9.56e-01	9.25e-01	7.81e-02	NIPBL	NIPBL, cohesin loading factor
33579_i_at	9.56e-01	9.25e-01	7.80e-02	GALR3	galanin receptor 3
226796_at	9.56e-01	9.25e-01	7.78e-02	ABHD15	abhydrolase domain containing 15
239713_at	9.56e-01	9.25e-01	7.76e-02	CASC2	cancer susceptibility candidate 2 (non-protein coding)
1563860_at	9.57e-01	9.26e-01	7.76e-02	LOC400965	uncharacterized LOC400965
1561126_at	9.57e-01	9.26e-01	7.75e-02		
244566_at	9.57e-01	9.26e-01	7.75e-02		
244657_at	9.57e-01	9.26e-01	7.73e-02		
221456_at	9.57e-01	9.26e-01	7.73e-02	TAS2R3	taste 2 receptor member 3
203452_at	9.57e-01	9.26e-01	7.73e-02	B3GAT3	beta-1,3-glucuronyltransferase 3
240249_at	9.57e-01	9.26e-01	7.72e-02		
217058_at	9.57e-01	9.26e-01	7.72e-02	GNAS	GNAS complex locus
215033_at	9.57e-01	9.26e-01	7.72e-02	TM4SF1	transmembrane 4 L six family member 1
1555996_s_at	9.57e-01	9.26e-01	7.71e-02	MIR1248///SNORA81///SNORA4///SNORD2///SNORA63///EIF4A2	microRNA 1248///small nucleolar RNA, H/ACA box 81///small nucleolar RNA, H/ACA box 4///small nucleolar RNA, C/D box 2///small nucleolar RNA, H/ACA box 63///eukaryotic translation initiation factor 4A2
1558015_s_at	9.57e-01	9.26e-01	7.71e-02	ACTR2	ARP2 actin related protein 2 homolog
1565818_s_at	9.57e-01	9.26e-01	7.71e-02	IKZF1	IKAROS family zinc finger 1
234694_at	9.57e-01	9.26e-01	7.69e-02	CNTROB	centrobin, centriole duplication and spindle assembly protein
203364_s_at	9.57e-01	9.26e-01	7.69e-02	ATG13	autophagy related 13
222965_at	9.57e-01	9.26e-01	7.69e-02	PRO2214	uncharacterized protein PRO2214
209207_s_at	9.57e-01	9.26e-01	7.68e-02	LOC102724364///LOC100996517///SEC22B	vesicle-trafficking protein SEC22b-like///vesicle-trafficking protein SEC22b///SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)
241014_at	9.57e-01	9.26e-01	7.68e-02	FLG-AS1	FLG antisense RNA 1
226910_at	9.57e-01	9.26e-01	7.67e-02	COMMD2	COMM domain containing 2
1560378_at	9.57e-01	9.27e-01	7.65e-02	GRIK1-AS2	GRIK1 antisense RNA 2
1563887_at	9.57e-01	9.27e-01	7.65e-02	INTS4P1	integrator complex subunit 4 pseudogene 1
64474_g_at	9.57e-01	9.27e-01	7.64e-02	MIR1306///DGCR8	microRNA 1306///DGCR8 microprocessor complex subunit
1555742_at	9.57e-01	9.27e-01	7.63e-02	ERVH-6	endogenous retrovirus group H member 6
238879_at	9.57e-01	9.27e-01	7.63e-02	DCUN1D1	defective in cullin neddylation 1 domain containing 1
231677_at	9.57e-01	9.27e-01	7.63e-02	LOC105377924	uncharacterized LOC105377924
229640_x_at	9.57e-01	9.27e-01	7.63e-02	LINC00621	long intergenic non-protein coding RNA 621
242242_at	9.57e-01	9.27e-01	7.63e-02	USP32///USP6	ubiquitin specific peptidase 32///ubiquitin specific peptidase 6
1564165_at	9.57e-01	9.27e-01	7.62e-02	LOC100630923	LOC100289561-PRKRIP1 readthrough
1569264_at	9.57e-01	9.27e-01	7.62e-02	LOC400655	uncharacterized LOC400655
237717_x_at	9.57e-01	9.27e-01	7.61e-02		
217186_at	9.58e-01	9.27e-01	7.60e-02	ZNF259P1	zinc finger protein 259 pseudogene 1
216010_x_at	9.58e-01	9.27e-01	7.59e-02	FUT3	fucosyltransferase 3 (Lewis blood group)
224409_s_at	9.58e-01	9.27e-01	7.59e-02	TSSK6	testis specific serine kinase 6
217451_at	9.58e-01	9.27e-01	7.58e-02		
201982_s_at	9.58e-01	9.27e-01	7.58e-02	PAPPA	pappalysin 1
221119_at	9.58e-01	9.27e-01	7.57e-02	ARHGEF38	Rho guanine nucleotide exchange factor 38
234405_s_at	9.58e-01	9.27e-01	7.57e-02	PHAX	phosphorylated adaptor for RNA export
211169_s_at	9.58e-01	9.27e-01	7.56e-02	PPP1R3A	protein phosphatase 1 regulatory subunit 3A
1569323_at	9.58e-01	9.27e-01	7.56e-02	PTPRG	protein tyrosine phosphatase, receptor type G
203597_s_at	9.58e-01	9.27e-01	7.56e-02	WBP4	WW domain binding protein 4
229056_at	9.58e-01	9.27e-01	7.56e-02		
1559795_at	9.58e-01	9.27e-01	7.55e-02		
230904_at	9.58e-01	9.27e-01	7.55e-02	FSD1L	fibronectin type III and SPRY domain containing 1 like
1566814_at	9.58e-01	9.28e-01	7.54e-02	FGF22	fibroblast growth factor 22
1560227_at	9.58e-01	9.28e-01	7.54e-02	GDPD1	glycerophosphodiester phosphodiesterase domain containing 1
37549_g_at	9.58e-01	9.28e-01	7.54e-02	BBS9	Bardet-Biedl syndrome 9
1555544_a_at	9.58e-01	9.28e-01	7.54e-02	CADM2	cell adhesion molecule 2
224304_x_at	9.58e-01	9.28e-01	7.53e-02	NIN	ninein
232532_at	9.58e-01	9.28e-01	7.52e-02	QRICH2	glutamine rich 2
227169_at	9.58e-01	9.28e-01	7.51e-02	DNAJC18	DnaJ heat shock protein family (Hsp40) member C18
237274_at	9.58e-01	9.28e-01	7.51e-02	LINC01208	long intergenic non-protein coding RNA 1208
1569525_s_at	9.58e-01	9.28e-01	7.50e-02	BMS1P17///BMS1P18	BMS1, ribosome biogenesis factor pseudogene 17///BMS1, ribosome biogenesis factor pseudogene 18
244054_at	9.58e-01	9.28e-01	7.50e-02		
204010_s_at	9.58e-01	9.28e-01	7.49e-02	KRAS	KRAS proto-oncogene, GTPase
231545_at	9.58e-01	9.28e-01	7.48e-02		
210530_s_at	9.58e-01	9.28e-01	7.47e-02	NR2C1	nuclear receptor subfamily 2 group C member 1
231654_s_at	9.58e-01	9.28e-01	7.47e-02		
210585_s_at	9.58e-01	9.28e-01	7.47e-02	TNPO2	transportin 2
232487_at	9.58e-01	9.28e-01	7.47e-02	SFT2D1	SFT2 domain containing 1
1554049_s_at	9.58e-01	9.28e-01	7.44e-02	DCAF8	DDB1 and CUL4 associated factor 8
220947_s_at	9.58e-01	9.28e-01	7.44e-02	TBC1D10B	TBC1 domain family member 10B
243549_at	9.59e-01	9.28e-01	7.44e-02		
1563641_a_at	9.59e-01	9.28e-01	7.44e-02	SNX20	sorting nexin 20
49329_at	9.59e-01	9.29e-01	7.43e-02	KLHL22	kelch like family member 22
221659_s_at	9.59e-01	9.29e-01	7.43e-02	MYL10	myosin light chain 10
240041_at	9.59e-01	9.29e-01	7.42e-02	PTCHD1	patched domain containing 1
242919_at	9.59e-01	9.29e-01	7.42e-02	ZNF253	zinc finger protein 253
213643_s_at	9.59e-01	9.29e-01	7.42e-02	INPP5B	inositol polyphosphate-5-phosphatase B
223412_at	9.59e-01	9.29e-01	7.41e-02	KBTBD7	kelch repeat and BTB domain containing 7
228657_at	9.59e-01	9.29e-01	7.41e-02	KIF1B	kinesin family member 1B
227120_at	9.59e-01	9.29e-01	7.40e-02	FOXP4	forkhead box P4
224348_s_at	9.59e-01	9.29e-01	7.40e-02	HOTS	H19 opposite tumor suppressor
224972_at	9.59e-01	9.29e-01	7.40e-02	ROMO1	reactive oxygen species modulator 1
213560_at	9.59e-01	9.29e-01	7.39e-02	GADD45B	growth arrest and DNA damage inducible beta
1554329_x_at	9.59e-01	9.29e-01	7.39e-02	STXBP4	syntaxin binding protein 4
1566403_at	9.59e-01	9.29e-01	7.39e-02	SNORA68///RPL18A	small nucleolar RNA, H/ACA box 68///ribosomal protein L18a
214232_at	9.59e-01	9.29e-01	7.39e-02	ABCF2	ATP binding cassette subfamily F member 2
1555585_a_at	9.59e-01	9.29e-01	7.39e-02	FAM71B	family with sequence similarity 71 member B
215368_at	9.59e-01	9.29e-01	7.39e-02	NEB	nebulin
1559470_at	9.59e-01	9.29e-01	7.38e-02	D21S2088E	D21S2088E
217520_x_at	9.59e-01	9.29e-01	7.38e-02	LOC101929232///PDCD6IPP2	uncharacterized LOC101929232///PDCD6IP pseudogene 2
1554103_at	9.59e-01	9.29e-01	7.37e-02		
1552711_a_at	9.59e-01	9.29e-01	7.37e-02	CYB5D1	cytochrome b5 domain containing 1
217539_at	9.59e-01	9.29e-01	7.36e-02	C18orf25	chromosome 18 open reading frame 25
205059_s_at	9.59e-01	9.29e-01	7.36e-02	IDUA	iduronidase, alpha-L-
202210_x_at	9.59e-01	9.29e-01	7.36e-02	GSK3A	glycogen synthase kinase 3 alpha
1559490_at	9.59e-01	9.29e-01	7.36e-02	LRCH3	leucine rich repeats and calponin homology domain containing 3
1556114_a_at	9.59e-01	9.29e-01	7.36e-02	LOC101928841	collagen alpha-1(II) chain-like
210698_at	9.59e-01	9.29e-01	7.35e-02		
243918_at	9.59e-01	9.29e-01	7.35e-02		
206266_at	9.59e-01	9.29e-01	7.34e-02	GPLD1	glycosylphosphatidylinositol specific phospholipase D1
233345_at	9.59e-01	9.29e-01	7.33e-02	EFCAB6	EF-hand calcium binding domain 6
228127_at	9.59e-01	9.29e-01	7.33e-02	KCNK3	potassium two pore domain channel subfamily K member 3
213466_at	9.59e-01	9.30e-01	7.31e-02	RAB40C	RAB40C, member RAS oncogene family
221202_at	9.59e-01	9.30e-01	7.30e-02		
1557352_at	9.59e-01	9.30e-01	7.29e-02	SQLE	squalene epoxidase
1559333_at	9.59e-01	9.30e-01	7.28e-02	LOC101927416	uncharacterized LOC101927416
229662_at	9.59e-01	9.30e-01	7.27e-02	MSH3	mutS homolog 3
207410_s_at	9.59e-01	9.30e-01	7.27e-02	TLX2	T-cell leukemia homeobox 2
203211_s_at	9.59e-01	9.30e-01	7.27e-02	MTMR2	myotubularin related protein 2
222399_s_at	9.59e-01	9.30e-01	7.26e-02	TM9SF3	transmembrane 9 superfamily member 3
210929_s_at	9.60e-01	9.30e-01	7.26e-02	AHSG	alpha 2-HS glycoprotein
212542_s_at	9.60e-01	9.30e-01	7.25e-02	PHIP	pleckstrin homology domain interacting protein
208026_at	9.60e-01	9.30e-01	7.25e-02	HIST1H4G///HIST1H4F	histone cluster 1, H4g///histone cluster 1, H4f
215816_at	9.60e-01	9.30e-01	7.25e-02	GUSBP11	glucuronidase, beta pseudogene 11
206258_at	9.60e-01	9.30e-01	7.22e-02	ST8SIA5	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5
222467_s_at	9.60e-01	9.30e-01	7.22e-02	PPP6R3	protein phosphatase 6 regulatory subunit 3
211807_x_at	9.60e-01	9.31e-01	7.22e-02	PCDHGB5	protocadherin gamma subfamily B, 5
1557022_at	9.60e-01	9.31e-01	7.21e-02	MIR4300HG	MIR4300 host gene
242130_at	9.60e-01	9.31e-01	7.21e-02		
AFFX-DapX-5_at	9.60e-01	9.31e-01	7.21e-02		
221253_s_at	9.60e-01	9.31e-01	7.21e-02	BLOC1S5-TXNDC5///TXNDC5	BLOC1S5-TXNDC5 readthrough (NMD candidate)///thioredoxin domain containing 5
217136_at	9.60e-01	9.31e-01	7.21e-02	PPIAL4C///PPIAL4A///PPIAL4G	peptidylprolyl isomerase A like 4C///peptidylprolyl isomerase A like 4A///peptidylprolyl isomerase A like 4G
1563725_at	9.60e-01	9.31e-01	7.21e-02	ZNF583	zinc finger protein 583
223728_at	9.60e-01	9.31e-01	7.20e-02	CENPBD1	CENPB DNA-binding domain containing 1
231074_at	9.60e-01	9.31e-01	7.20e-02		
237324_s_at	9.60e-01	9.31e-01	7.20e-02	HKDC1	hexokinase domain containing 1
237716_at	9.60e-01	9.31e-01	7.19e-02		
221220_s_at	9.60e-01	9.31e-01	7.19e-02	SCYL2	SCY1 like pseudokinase 2
1555816_at	9.60e-01	9.31e-01	7.18e-02	THSD4	thrombospondin type 1 domain containing 4
1568915_at	9.60e-01	9.31e-01	7.18e-02		
219016_at	9.60e-01	9.31e-01	7.18e-02	FASTKD5	FAST kinase domains 5
234799_at	9.60e-01	9.31e-01	7.18e-02	ADARB1	adenosine deaminase, RNA specific B1
240196_at	9.60e-01	9.31e-01	7.15e-02		
219272_at	9.60e-01	9.31e-01	7.15e-02	TRIM62	tripartite motif containing 62
220657_at	9.60e-01	9.31e-01	7.15e-02	KLHL11	kelch like family member 11
236337_at	9.60e-01	9.31e-01	7.15e-02	SYCP2L	synaptonemal complex protein 2 like
214221_at	9.60e-01	9.31e-01	7.13e-02	ALMS1	ALMS1, centrosome and basal body associated protein
1563654_at	9.60e-01	9.31e-01	7.12e-02	LOC619427	uncharacterized LOC619427
1559489_a_at	9.60e-01	9.32e-01	7.11e-02	LINC01366	long intergenic non-protein coding RNA 1366
242072_at	9.60e-01	9.32e-01	7.10e-02		
234602_x_at	9.60e-01	9.32e-01	7.10e-02		
244636_at	9.61e-01	9.32e-01	7.09e-02		
211170_s_at	9.61e-01	9.32e-01	7.08e-02	PDE10A	phosphodiesterase 10A
234922_s_at	9.61e-01	9.32e-01	7.08e-02	NHSL1	NHS like 1
207705_s_at	9.61e-01	9.32e-01	7.08e-02	NINL	ninein like
244823_at	9.61e-01	9.32e-01	7.07e-02	LOC100129034	uncharacterized LOC100129034
1554610_at	9.61e-01	9.32e-01	7.06e-02	ANKMY1	ankyrin repeat and MYND domain containing 1
206131_at	9.61e-01	9.32e-01	7.06e-02	CLPS	colipase
1557300_s_at	9.61e-01	9.32e-01	7.06e-02		
244827_at	9.61e-01	9.32e-01	7.06e-02		
207575_at	9.61e-01	9.32e-01	7.06e-02	GOLGA6A	golgin A6 family member A
216007_at	9.61e-01	9.32e-01	7.06e-02		
1566236_at	9.61e-01	9.32e-01	7.06e-02	DGCR12	DiGeorge syndrome critical region gene 12 (non-protein coding)
213177_at	9.61e-01	9.32e-01	7.06e-02	MAPK8IP3	mitogen-activated protein kinase 8 interacting protein 3
231749_at	9.61e-01	9.32e-01	7.04e-02	TIMM13	translocase of inner mitochondrial membrane 13
237397_at	9.61e-01	9.32e-01	7.03e-02		
211565_at	9.61e-01	9.32e-01	7.03e-02	SH3GL3	SH3 domain containing GRB2 like 3, endophilin A3
1569454_a_at	9.61e-01	9.32e-01	7.03e-02	LOC283352	uncharacterized LOC283352
241284_at	9.61e-01	9.32e-01	7.02e-02		
240786_at	9.61e-01	9.32e-01	7.02e-02	NOTCH4	notch 4
224548_at	9.61e-01	9.32e-01	7.02e-02	HES7	hes family bHLH transcription factor 7
1565556_at	9.61e-01	9.32e-01	7.01e-02	LINC00628	long intergenic non-protein coding RNA 628
214589_at	9.61e-01	9.33e-01	6.99e-02	FGF12	fibroblast growth factor 12
239005_at	9.61e-01	9.33e-01	6.99e-02		
1555018_at	9.61e-01	9.33e-01	6.98e-02	OR2C3	olfactory receptor family 2 subfamily C member 3
213870_at	9.61e-01	9.33e-01	6.98e-02	COL11A2	collagen type XI alpha 2 chain
1559630_at	9.61e-01	9.33e-01	6.97e-02		
1561179_s_at	9.61e-01	9.33e-01	6.97e-02	AMZ1	archaelysin family metallopeptidase 1
1555399_a_at	9.61e-01	9.33e-01	6.97e-02	DUSP16	dual specificity phosphatase 16
244719_at	9.61e-01	9.33e-01	6.97e-02		
224988_at	9.61e-01	9.33e-01	6.97e-02	C6orf89	chromosome 6 open reading frame 89
234472_at	9.61e-01	9.33e-01	6.96e-02	GALNT13	polypeptide N-acetylgalactosaminyltransferase 13
1561175_at	9.61e-01	9.33e-01	6.96e-02	LOC283482	uncharacterized LOC283482
218410_s_at	9.61e-01	9.33e-01	6.96e-02	PGP	phosphoglycolate phosphatase
1559813_at	9.61e-01	9.33e-01	6.95e-02	LOC105370475	uncharacterized LOC105370475
219352_at	9.61e-01	9.33e-01	6.95e-02	HERC6	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6
231805_at	9.61e-01	9.33e-01	6.95e-02	PRLHR	prolactin releasing hormone receptor
234003_at	9.61e-01	9.33e-01	6.95e-02	ENOX2	ecto-NOX disulfide-thiol exchanger 2
1565838_at	9.61e-01	9.33e-01	6.94e-02	LOC101929162	uncharacterized LOC101929162
227615_at	9.61e-01	9.33e-01	6.94e-02	SRRD	SRR1 domain containing
227842_at	9.61e-01	9.33e-01	6.93e-02	RAB30	RAB30, member RAS oncogene family
1563013_at	9.61e-01	9.33e-01	6.93e-02	LOC646522	uncharacterized LOC646522
1553851_at	9.61e-01	9.33e-01	6.93e-02	SPIC	Spi-C transcription factor
231666_at	9.61e-01	9.33e-01	6.93e-02	PAX3	paired box 3
1568685_at	9.61e-01	9.33e-01	6.91e-02		
1559101_at	9.61e-01	9.33e-01	6.91e-02	FYN	FYN proto-oncogene, Src family tyrosine kinase
